24/05/04 17:33:39 | INFO | root | Reading sequences from /work/ratul1/curwen/Lanmodulin-data/fasta/Half_designs.fasta
24/05/04 17:33:39 | INFO | root | Loaded 525 sequences from /work/ratul1/curwen/Lanmodulin-data/fasta/Half_designs.fasta
24/05/04 17:33:39 | INFO | root | Loading model
24/05/04 17:34:14 | INFO | root | Starting Predictions
24/05/04 17:34:20 | INFO | root | Predicted structure for 300_(ef4,ef2)_(WP_024878302-1,WP_244536190-1)|('WP_024878302-1', 'head')|('WP_024878302-1', 'ef4')|('WP_024878302-1', 'linker1')|('WP_244536190-1', 'ef2')|('WP_244536190-1', 'tail') with length 57, pLDDT 86.3, pTM 0.728 in 0.3s (amortized, batch size 17). 1 / 525 completed.
24/05/04 17:35:48 | INFO | root | Predicted structure for 20_(ef2,ef3)_(TMJ90498-1,MBV9756546-1)|('TMJ90498-1', 'head')|('TMJ90498-1', 'ef2')|('TMJ90498-1', 'linker2')|('MBV9756546-1', 'ef3')|('MBV9756546-1', 'tail') with length 70, pLDDT 74.0, pTM 0.700 in 0.2s (amortized, batch size 14). 497 / 525 completed.
24/05/04 17:35:48 | INFO | root | Predicted structure for 35_(ef2,ef3)_(WP_020174296-1,MBV9756546-1)|('WP_020174296-1', 'head')|('WP_020174296-1', 'ef2')|('WP_020174296-1', 'linker2')|('MBV9756546-1', 'ef3')|('MBV9756546-1', 'tail') with length 70, pLDDT 68.0, pTM 0.599 in 0.2s (amortized, batch size 14). 498 / 525 completed.
24/05/04 17:35:48 | INFO | root | Predicted structure for 65_(ef2,ef3)_(WP_184513836-1,MBV9756546-1)|('WP_184513836-1', 'head')|('WP_184513836-1', 'ef2')|('WP_184513836-1', 'linker2')|('MBV9756546-1', 'ef3')|('MBV9756546-1', 'tail') with length 70, pLDDT 68.9, pTM 0.599 in 0.2s (amortized, batch size 14). 499 / 525 completed.
24/05/04 17:35:48 | INFO | root | Predicted structure for 110_(ef2,ef3)_(MBN9042672-1,MBV9756546-1)|('MBN9042672-1', 'head')|('MBN9042672-1', 'ef2')|('MBN9042672-1', 'linker2')|('MBV9756546-1', 'ef3')|('MBV9756546-1', 'tail') with length 70, pLDDT 68.2, pTM 0.478 in 0.2s (amortized, batch size 14). 500 / 525 completed.
24/05/04 17:35:48 | INFO | root | Predicted structure for 120_(ef2,ef3)_(NJM54704-1,MBV9520790-1)|('NJM54704-1', 'head')|('NJM54704-1', 'ef2')|('NJM54704-1', 'linker2')|('MBV9520790-1', 'ef3')|('MBV9520790-1', 'tail') with length 70, pLDDT 71.2, pTM 0.505 in 0.2s (amortized, batch size 14). 501 / 525 completed.
24/05/04 17:35:48 | INFO | root | Predicted structure for 127_(ef2,ef3)_(NJM54704-1,MBV8427531-1)|('NJM54704-1', 'head')|('NJM54704-1', 'ef2')|('NJM54704-1', 'linker2')|('MBV8427531-1', 'ef3')|('MBV8427531-1', 'tail') with length 70, pLDDT 74.6, pTM 0.657 in 0.2s (amortized, batch size 14). 502 / 525 completed.
24/05/04 17:35:48 | INFO | root | Predicted structure for 210_(ef2,ef3)_(WP_026190475-1,MBV9520790-1)|('WP_026190475-1', 'head')|('WP_026190475-1', 'ef2')|('WP_026190475-1', 'linker2')|('MBV9520790-1', 'ef3')|('MBV9520790-1', 'tail') with length 70, pLDDT 66.5, pTM 0.570 in 0.2s (amortized, batch size 14). 503 / 525 completed.
24/05/04 17:35:48 | INFO | root | Predicted structure for 217_(ef2,ef3)_(WP_026190475-1,MBV8427531-1)|('WP_026190475-1', 'head')|('WP_026190475-1', 'ef2')|('WP_026190475-1', 'linker2')|('MBV8427531-1', 'ef3')|('MBV8427531-1', 'tail') with length 70, pLDDT 72.9, pTM 0.673 in 0.2s (amortized, batch size 14). 504 / 525 completed.
24/05/04 17:35:48 | INFO | root | Predicted structure for 455_(ef4,ef3)_(WP_024878302-1,MBV9756546-1)|('WP_024878302-1', 'head')|('WP_024878302-1', 'ef4')|('WP_024878302-1', 'linker1')|('MBV9756546-1', 'ef3')|('MBV9756546-1', 'tail') with length 70, pLDDT 72.4, pTM 0.583 in 0.2s (amortized, batch size 14). 505 / 525 completed.
24/05/04 17:35:48 | INFO | root | Predicted structure for 470_(ef4,ef3)_(WP_064033039-1,MBV9756546-1)|('WP_064033039-1', 'head')|('WP_064033039-1', 'ef4')|('WP_064033039-1', 'linker1')|('MBV9756546-1', 'ef3')|('MBV9756546-1', 'tail') with length 70, pLDDT 71.5, pTM 0.565 in 0.2s (amortized, batch size 14). 506 / 525 completed.
24/05/04 17:35:51 | INFO | root | Predicted structure for 500_(ef4,ef3)_(WP_196407746-1,MBV9756546-1)|('WP_196407746-1', 'head')|('WP_196407746-1', 'ef4')|('WP_196407746-1', 'linker1')|('MBV9756546-1', 'ef3')|('MBV9756546-1', 'tail') with length 70, pLDDT 72.5, pTM 0.582 in 0.3s (amortized, batch size 14). 507 / 525 completed.
24/05/04 17:35:51 | INFO | root | Predicted structure for 515_(ef4,ef3)_(WP_018267140-1,MBV9756546-1)|('WP_018267140-1', 'head')|('WP_018267140-1', 'ef4')|('WP_018267140-1', 'linker1')|('MBV9756546-1', 'ef3')|('MBV9756546-1', 'tail') with length 70, pLDDT 72.4, pTM 0.579 in 0.3s (amortized, batch size 14). 508 / 525 completed.
24/05/04 17:35:51 | INFO | root | Predicted structure for 395_(ef1,ef3)_(MBI1981207-1,MBV9756546-1)|('MBI1981207-1', 'head')|('MBI1981207-1', 'ef1')|('MBI1981207-1', 'linker1')|('MBV9756546-1', 'ef3')|('MBV9756546-1', 'tail') with length 71, pLDDT 73.2, pTM 0.600 in 0.3s (amortized, batch size 14). 509 / 525 completed.
24/05/04 17:35:51 | INFO | root | Predicted structure for 440_(ef1,ef3)_(WP_036280395-1,MBV9756546-1)|('WP_036280395-1', 'head')|('WP_036280395-1', 'ef1')|('WP_036280395-1', 'linker1')|('MBV9756546-1', 'ef3')|('MBV9756546-1', 'tail') with length 71, pLDDT 72.5, pTM 0.597 in 0.3s (amortized, batch size 14). 510 / 525 completed.
24/05/04 17:35:51 | INFO | root | Predicted structure for 155_(ef2,ef3)_(WP_209296140-1,MBV9756546-1)|('WP_209296140-1', 'head')|('WP_209296140-1', 'ef2')|('WP_209296140-1', 'linker2')|('MBV9756546-1', 'ef3')|('MBV9756546-1', 'tail') with length 72, pLDDT 67.0, pTM 0.562 in 0.3s (amortized, batch size 14). 511 / 525 completed.
24/05/04 17:35:51 | INFO | root | Predicted structure for 170_(ef2,ef3)_(WP_122402182-1,MBV9756546-1)|('WP_122402182-1', 'head')|('WP_122402182-1', 'ef2')|('WP_122402182-1', 'linker2')|('MBV9756546-1', 'ef3')|('MBV9756546-1', 'tail') with length 72, pLDDT 67.0, pTM 0.562 in 0.3s (amortized, batch size 14). 512 / 525 completed.
24/05/04 17:35:51 | INFO | root | Predicted structure for 140_(ef2,ef3)_(WP_024519214-1,MBV9756546-1)|('WP_024519214-1', 'head')|('WP_024519214-1', 'ef2')|('WP_024519214-1', 'linker2')|('MBV9756546-1', 'ef3')|('MBV9756546-1', 'tail') with length 74, pLDDT 67.3, pTM 0.525 in 0.3s (amortized, batch size 14). 513 / 525 completed.
24/05/04 17:35:51 | INFO | root | Predicted structure for 380_(ef1,ef3)_(RTL87341-1,MBV9756546-1)|('RTL87341-1', 'head')|('RTL87341-1', 'ef1')|('RTL87341-1', 'linker1')|('MBV9756546-1', 'ef3')|('MBV9756546-1', 'tail') with length 74, pLDDT 71.1, pTM 0.554 in 0.3s (amortized, batch size 14). 514 / 525 completed.
24/05/04 17:35:51 | INFO | root | Predicted structure for 410_(ef1,ef3)_(MBE7203409-1,MBV9756546-1)|('MBE7203409-1', 'head')|('MBE7203409-1', 'ef1')|('MBE7203409-1', 'linker1')|('MBV9756546-1', 'ef3')|('MBV9756546-1', 'tail') with length 74, pLDDT 70.1, pTM 0.577 in 0.3s (amortized, batch size 14). 515 / 525 completed.
24/05/04 17:35:51 | INFO | root | Predicted structure for 425_(ef1,ef3)_(WP_243969199-1,MBV9756546-1)|('WP_243969199-1', 'head')|('WP_243969199-1', 'ef1')|('WP_243969199-1', 'linker1')|('MBV9756546-1', 'ef3')|('MBV9756546-1', 'tail') with length 74, pLDDT 69.2, pTM 0.564 in 0.3s (amortized, batch size 14). 516 / 525 completed.
24/05/04 17:35:51 | INFO | root | Predicted structure for 485_(ef4,ef3)_(WP_244027711-1,MBV9756546-1)|('WP_244027711-1', 'head')|('WP_244027711-1', 'ef4')|('WP_244027711-1', 'linker1')|('MBV9756546-1', 'ef3')|('MBV9756546-1', 'tail') with length 74, pLDDT 72.1, pTM 0.598 in 0.3s (amortized, batch size 14). 517 / 525 completed.
24/05/04 17:35:51 | INFO | root | Predicted structure for 5_(ef2,ef3)_(WP_244536190-1,MBV9756546-1)|('WP_244536190-1', 'head')|('WP_244536190-1', 'ef2')|('WP_244536190-1', 'linker2')|('MBV9756546-1', 'ef3')|('MBV9756546-1', 'tail') with length 75, pLDDT 66.7, pTM 0.458 in 0.3s (amortized, batch size 14). 518 / 525 completed.
24/05/04 17:35:51 | INFO | root | Predicted structure for 80_(ef2,ef3)_(WP_183506314-1,MBV9756546-1)|('WP_183506314-1', 'head')|('WP_183506314-1', 'ef2')|('WP_183506314-1', 'linker2')|('MBV9756546-1', 'ef3')|('MBV9756546-1', 'tail') with length 75, pLDDT 65.9, pTM 0.474 in 0.3s (amortized, batch size 14). 519 / 525 completed.
24/05/04 17:35:51 | INFO | root | Predicted structure for 95_(ef2,ef3)_(WP_092036464-1,MBV9756546-1)|('WP_092036464-1', 'head')|('WP_092036464-1', 'ef2')|('WP_092036464-1', 'linker2')|('MBV9756546-1', 'ef3')|('MBV9756546-1', 'tail') with length 75, pLDDT 61.6, pTM 0.462 in 0.3s (amortized, batch size 14). 520 / 525 completed.
24/05/04 17:35:53 | INFO | root | Predicted structure for 185_(ef2,ef3)_(WP_238286702-1,MBV9756546-1)|('WP_238286702-1', 'head')|('WP_238286702-1', 'ef2')|('WP_238286702-1', 'linker2')|('MBV9756546-1', 'ef3')|('MBV9756546-1', 'tail') with length 75, pLDDT 63.0, pTM 0.463 in 0.3s (amortized, batch size 5). 521 / 525 completed.
24/05/04 17:35:53 | INFO | root | Predicted structure for 200_(ef2,ef3)_(WP_233385613-1,MBV9756546-1)|('WP_233385613-1', 'head')|('WP_233385613-1', 'ef2')|('WP_233385613-1', 'linker2')|('MBV9756546-1', 'ef3')|('MBV9756546-1', 'tail') with length 75, pLDDT 65.2, pTM 0.466 in 0.3s (amortized, batch size 5). 522 / 525 completed.
24/05/04 17:35:53 | INFO | root | Predicted structure for 50_(ef2,ef3)_(WP_099908472-1,MBV9756546-1)|('WP_099908472-1', 'head')|('WP_099908472-1', 'ef2')|('WP_099908472-1', 'linker2')|('MBV9756546-1', 'ef3')|('MBV9756546-1', 'tail') with length 76, pLDDT 72.4, pTM 0.678 in 0.3s (amortized, batch size 5). 523 / 525 completed.
24/05/04 17:35:53 | INFO | root | Predicted structure for 125_(ef2,ef3)_(NJM54704-1,MBV9756546-1)|('NJM54704-1', 'head')|('NJM54704-1', 'ef2')|('NJM54704-1', 'linker2')|('MBV9756546-1', 'ef3')|('MBV9756546-1', 'tail') with length 81, pLDDT 65.6, pTM 0.495 in 0.3s (amortized, batch size 5). 524 / 525 completed.
24/05/04 17:35:53 | INFO | root | Predicted structure for 215_(ef2,ef3)_(WP_026190475-1,MBV9756546-1)|('WP_026190475-1', 'head')|('WP_026190475-1', 'ef2')|('WP_026190475-1', 'linker2')|('MBV9756546-1', 'ef3')|('MBV9756546-1', 'tail') with length 81, pLDDT 58.4, pTM 0.460 in 0.3s (amortized, batch size 5). 525 / 525 completed.
/work/ratul1/curwen/Lanmodulin-data/fasta/Half_designs.fasta
ESM Fold Command: esmfold_inference.py -i /work/ratul1/curwen/Lanmodulin-data/fasta/Half_designs.fasta  -o /work/ratul1/curwen/Lanmodulin-data/ESMFold_results
